4,Trash to A-Default,-1744.0358,1189.1989,351.67337,-25.46596,-145.79222
1,T to Short (JT),-418.03125,-2395.4688,156.03125,-22.84481,148.62564
2,Water to B-Entrance,-1559.938,-729.4449,58.182198,-21.199001,39.79276
0,Hell to Pipe,-2027.4152,200.9494,132.0312,-27.975359,-54.507343
2,Playground to Toilets,-2507.4292,-2335.1636,478.36368,-9.97042,-176.6729
3,Lower tunnel to Connector,-1717.6713,-1909.9536,100.03125,-2.771983,97.4615
1,Sandbags to Heaven \nMolotov/HE Semi-Compatible (JT),-856.02826,-638.97253,100.03125,2.274798,125.87693
2,Van to Coffee,-2603.8552,1102.1052,484.03125,-18.343693,130.33318
2,Tracks to Pillar (WJT),-541.2841,-1505.1396,148.63194,5.5065975,106.9913
1,Water to Heaven,-1559.938,-729.4449,58.182198,-30.37298,98.40077
3,Squeaky to Toxic \nFlash Semi-Compatible (JT),-1731.9688,-704.03265,100.03125,5.625118,52.129494
2,Toxic to Monster/Tracks (JT),-842.53125,328.3397,100.03125,6.534016,-71.837715
1,T to Toilets (JT),-713.1114,-2388.5312,157.0167,-26.642002,142.81166
2,A-Site to Coffee,-2838.2327,568.4106,498.1573,-69.8897,-90.18299
1,Mid to Bank (JT),-2424.7532,-1402.3676,436.40985,-15.631194,92.02518
2,Alley to B-Entrance (WJT),-685.46844,-1625.1213,149.96123,7.282227,73.53046
3,Water to Ramp,-1559.9688,-729.4538,58.257633,-23.549341,69.390045
1,Short to A-Site (JT),-2351.9688,-815.9681,393.19547,-28.95624,87.46583
0,Ninja to Boost,-2018.5009,-48.53125,132.03125,-15.213973,-67.684
3,Tracks to Toxic (WJT),-499.96985,-1551.9573,148.69199,5.8587017,99.07148
3,Lower Tunnel to Connector (WJT),-1771.3407,-1402.8586,100.03125,6.776154,101.01001
3,Tracks to Toxic,-607.50305,-1154.7013,73.38558,-22.333157,100.25325
2,Short to A-Entrance (JT),-2287.8643,-632.0331,392.73035,-0.05519238,84.272934
1,Mid to Trash (JT),-2533.8008,-1457.2902,439.13208,-12.6817045,76.20756
2,Trash to Short (JT),-2036.8638,1000.44275,484.03125,5.517544,-96.957924
1,B-Default to Heaven Gap,-1166.2092,-125.94385,103.53125,-31.9637,128.24672
1,Alley to B-Site,-617.3263,-1513.8896,149.3759,-33.151257,109.95537
1,B-Default to Heaven,-1129.8049,-125.969055,103.53125,-17.271238,131.67831
3,Short to A-Backsite (JT),-2285.6265,-504.03113,390.5045,1.258462,100.926956
1,Alley to Heaven (WJT),-588.5392,-2023.9685,148.45747,-2.428346,114.65551
1,Alley to Bridge (JT),-727.85614,-1946.7019,148.1074,-4.122188,106.087875
3,Sandbags to Toxic,-885.1477,-638.92255,100.03125,-12.350289,86.233955
1,Short to Fountain (JT),-2413.7004,210.91167,496.03192,-7.550344,-79.58162
